     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -4.21457     0.01194     0.00441     3.09078     0.00441     0.00000     0.00000     0.00000     0.00000     0.00000     3.11154
    -4.19957     0.01264     0.00423     3.04380     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     3.06489
    -4.18557     0.01335     0.00406     3.01986     0.00406     0.00000     0.00000     0.00000     0.00000     0.00000     3.04133
    -4.17157     0.01363     0.00386     2.94282     0.00386     0.00000     0.00000     0.00000     0.00000     0.00000     2.96417
    -4.15757     0.01338     0.00362     2.78802     0.00362     0.00000     0.00000     0.00000     0.00000     0.00000     2.80864
    -4.14357     0.01286     0.00337     2.59218     0.00337     0.00000     0.00000     0.00000     0.00000     0.00000     2.61177
    -4.12857     0.01233     0.00315     2.40534     0.00315     0.00000     0.00000     0.00000     0.00000     0.00000     2.42397
    -4.11457     0.01183     0.00299     2.24388     0.00299     0.00000     0.00000     0.00000     0.00000     0.00000     2.26168
    -4.10057     0.01128     0.00283     2.09412     0.00283     0.00000     0.00000     0.00000     0.00000     0.00000     2.11107
    -4.08657     0.01069     0.00270     1.95714     0.00270     0.00000     0.00000     0.00000     0.00000     0.00000     1.97324
    -4.07157     0.01028     0.00267     1.87614     0.00267     0.00000     0.00000     0.00000     0.00000     0.00000     1.89175
    -4.05757     0.01032     0.00282     1.91520     0.00282     0.00000     0.00000     0.00000     0.00000     0.00000     1.93116
    -4.04357     0.01088     0.00320     2.11482     0.00320     0.00000     0.00000     0.00000     0.00000     0.00000     2.13210
    -4.02957     0.01176     0.00377     2.46186     0.00377     0.00000     0.00000     0.00000     0.00000     0.00000     2.48117
    -4.01457     0.01263     0.00443     2.89350     0.00443     0.00000     0.00000     0.00000     0.00000     0.00000     2.91500
    -4.00057     0.01322     0.00507     3.31866     0.00507     0.00000     0.00000     0.00000     0.00000     0.00000     3.34202
    -3.98657     0.01338     0.00559     3.65022     0.00559     0.00000     0.00000     0.00000     0.00000     0.00000     3.67478
    -3.97257     0.01312     0.00594     3.82896     0.00594     0.00000     0.00000     0.00000     0.00000     0.00000     3.85396
    -3.95757     0.01254     0.00612     3.85956     0.00612     0.00000     0.00000     0.00000     0.00000     0.00000     3.88434
    -3.94357     0.01183     0.00621     3.81384     0.00621     0.00000     0.00000     0.00000     0.00000     0.00000     3.83810
    -3.92957     0.01127     0.00631     3.77928     0.00631     0.00000     0.00000     0.00000     0.00000     0.00000     3.80318
    -3.91557     0.01098     0.00647     3.79908     0.00647     0.00000     0.00000     0.00000     0.00000     0.00000     3.82301
    -3.90057     0.01082     0.00661     3.82464     0.00660     0.00000     0.00000     0.00000     0.00000     0.00000     3.84867
    -3.88657     0.01043     0.00653     3.74832     0.00653     0.00000     0.00000     0.00000     0.00000     0.00000     3.77182
    -3.87257     0.00955     0.00614     3.49974     0.00614     0.00000     0.00000     0.00000     0.00000     0.00000     3.52158
    -3.85857     0.00831     0.00550     3.10662     0.00550     0.00000     0.00000     0.00000     0.00000     0.00000     3.12593
    -3.84457     0.00714     0.00484     2.68920     0.00485     0.00000     0.00000     0.00000     0.00000     0.00000     2.70603
    -3.82957     0.00650     0.00444     2.37384     0.00444     0.00000     0.00000     0.00000     0.00000     0.00000     2.38922
    -3.81557     0.00650     0.00440     2.21328     0.00440     0.00000     0.00000     0.00000     0.00000     0.00000     2.22858
    -3.80157     0.00686     0.00464     2.16900     0.00464     0.00000     0.00000     0.00000     0.00000     0.00000     2.18514
    -3.78757     0.00719     0.00491     2.15892     0.00491     0.00000     0.00000     0.00000     0.00000     0.00000     2.17594
    -3.77257     0.00724     0.00500     2.12598     0.00501     0.00000     0.00000     0.00000     0.00000     0.00000     2.14323
    -3.75857     0.00702     0.00483     2.06910     0.00483     0.00000     0.00000     0.00000     0.00000     0.00000     2.08578
    -3.74457     0.00674     0.00448     2.02752     0.00448     0.00000     0.00000     0.00000     0.00000     0.00000     2.04322
    -3.73057     0.00664     0.00412     2.04768     0.00412     0.00000     0.00000     0.00000     0.00000     0.00000     2.06256
    -3.71557     0.00688     0.00392     2.15622     0.00392     0.00000     0.00000     0.00000     0.00000     0.00000     2.17094
    -3.70157     0.00745     0.00396     2.34990     0.00396     0.00000     0.00000     0.00000     0.00000     0.00000     2.36527
    -3.68757     0.00821     0.00423     2.59524     0.00423     0.00000     0.00000     0.00000     0.00000     0.00000     2.61191
    -3.67357     0.00895     0.00463     2.84310     0.00463     0.00000     0.00000     0.00000     0.00000     0.00000     2.86132
    -3.65857     0.00947     0.00506     3.05244     0.00506     0.00000     0.00000     0.00000     0.00000     0.00000     3.07204
    -3.64457     0.00968     0.00546     3.21984     0.00546     0.00000     0.00000     0.00000     0.00000     0.00000     3.24044
    -3.63057     0.00959     0.00582     3.38184     0.00582     0.00000     0.00000     0.00000     0.00000     0.00000     3.40307
    -3.61657     0.00931     0.00615     3.57858     0.00615     0.00000     0.00000     0.00000     0.00000     0.00000     3.60020
    -3.60157     0.00895     0.00642     3.79980     0.00642     0.00000     0.00000     0.00000     0.00000     0.00000     3.82159
    -3.58757     0.00856     0.00653     3.97620     0.00653     0.00000     0.00000     0.00000     0.00000     0.00000     3.99783
    -3.57357     0.00814     0.00641     4.01400     0.00641     0.00000     0.00000     0.00000     0.00000     0.00000     4.03496
    -3.55957     0.00768     0.00607     3.87756     0.00607     0.00000     0.00000     0.00000     0.00000     0.00000     3.89739
    -3.54557     0.00718     0.00570     3.62448     0.00570     0.00000     0.00000     0.00000     0.00000     0.00000     3.64307
    -3.53057     0.00674     0.00561     3.38238     0.00561     0.00000     0.00000     0.00000     0.00000     0.00000     3.40033
    -3.51657     0.00652     0.00608     3.27708     0.00608     0.00000     0.00000     0.00000     0.00000     0.00000     3.29577
    -3.50257     0.00669     0.00729     3.37392     0.00729     0.00000     0.00000     0.00000     0.00000     0.00000     3.39518
    -3.48857     0.00726     0.00908     3.63618     0.00908     0.00000     0.00000     0.00000     0.00000     0.00000     3.66160
    -3.47357     0.00804     0.01104     3.95280     0.01104     0.00000     0.00000     0.00000     0.00000     0.00000     3.98292
    -3.45957     0.00870     0.01259     4.17780     0.01259     0.00000     0.00000     0.00000     0.00000     0.00000     4.21169
    -3.44557     0.00894     0.01333     4.21020     0.01333     0.00000     0.00000     0.00000     0.00000     0.00000     4.24579
    -3.43157     0.00867     0.01317     4.03560     0.01317     0.00000     0.00000     0.00000     0.00000     0.00000     4.07060
    -3.41657     0.00803     0.01240     3.72060     0.01240     0.00000     0.00000     0.00000     0.00000     0.00000     3.75344
    -3.40257     0.00733     0.01150     3.37086     0.01150     0.00000     0.00000     0.00000     0.00000     0.00000     3.40120
    -3.38857     0.00686     0.01091     3.08430     0.01091     0.00000     0.00000     0.00000     0.00000     0.00000     3.11297
    -3.37457     0.00681     0.01093     2.93382     0.01093     0.00000     0.00000     0.00000     0.00000     0.00000     2.96249
    -3.35957     0.00733     0.01176     2.97450     0.01176     0.00000     0.00000     0.00000     0.00000     0.00000     3.00536
    -3.34557     0.00844     0.01353     3.20958     0.01353     0.00000     0.00000     0.00000     0.00000     0.00000     3.24508
    -3.33157     0.01005     0.01623     3.57390     0.01623     0.00000     0.00000     0.00000     0.00000     0.00000     3.61640
    -3.31757     0.01185     0.01955     3.92886     0.01955     0.00000     0.00000     0.00000     0.00000     0.00000     3.97982
    -3.30257     0.01344     0.02285     4.11156     0.02285     0.00000     0.00000     0.00000     0.00000     0.00000     4.17070
    -3.28857     0.01435     0.02526     4.02534     0.02526     0.00000     0.00000     0.00000     0.00000     0.00000     4.09021
    -3.27457     0.01434     0.02617     3.68676     0.02617     0.00000     0.00000     0.00000     0.00000     0.00000     3.75344
    -3.26057     0.01345     0.02549     3.21120     0.02549     0.00000     0.00000     0.00000     0.00000     0.00000     3.27563
    -3.24657     0.01203     0.02389     2.74320     0.02390     0.00000     0.00000     0.00000     0.00000     0.00000     2.80302
    -3.23157     0.01067     0.02257     2.40750     0.02256     0.00000     0.00000     0.00000     0.00000     0.00000     2.46329
    -3.21757     0.01004     0.02299     2.27880     0.02300     0.00000     0.00000     0.00000     0.00000     0.00000     2.33483
    -3.20357     0.01071     0.02660     2.39004     0.02660     0.00000     0.00000     0.00000     0.00000     0.00000     2.45395
    -3.18957     0.01298     0.03442     2.73006     0.03442     0.00000     0.00000     0.00000     0.00000     0.00000     2.81188
    -3.17457     0.01670     0.04666     3.23136     0.04667     0.00000     0.00000     0.00000     0.00000     0.00000     3.34139
    -3.16057     0.02130     0.06234     3.77406     0.06234     0.00000     0.00000     0.00000     0.00000     0.00000     3.92005
    -3.14657     0.02586     0.07928     4.21740     0.07930     0.00000     0.00000     0.00000     0.00000     0.00000     4.40184
    -3.13257     0.02952     0.09484     4.46382     0.09483     0.00000     0.00000     0.00000     0.00000     0.00000     4.68300
    -3.11757     0.03176     0.10660     4.51062     0.10661     0.00000     0.00000     0.00000     0.00000     0.00000     4.75559
    -3.10357     0.03250     0.11343     4.44258     0.11343     0.00000     0.00000     0.00000     0.00000     0.00000     4.70194
    -3.08957     0.03224     0.11608     4.35888     0.11608     0.00000     0.00000     0.00000     0.00000     0.00000     4.62328
    -3.07557     0.03203     0.11813     4.31928     0.11814     0.00000     0.00000     0.00000     0.00000     0.00000     4.58759
    -3.06057     0.03335     0.12563     4.32864     0.12563     0.00000     0.00000     0.00000     0.00000     0.00000     4.61325
    -3.04657     0.03751     0.14456     4.35834     0.14455     0.00000     0.00000     0.00000     0.00000     0.00000     4.68496
    -3.03257     0.04483     0.17731     4.37328     0.17732     0.00000     0.00000     0.00000     0.00000     0.00000     4.77274
    -3.01857     0.05440     0.22148     4.34142     0.22151     0.00000     0.00000     0.00000     0.00000     0.00000     4.83882
    -3.00357     0.06497     0.27313     4.24836     0.27305     0.00000     0.00000     0.00000     0.00000     0.00000     4.85951
    -2.98957     0.07638     0.33246     4.09374     0.33256     0.00000     0.00000     0.00000     0.00000     0.00000     4.83513
    -2.97557     0.09047     0.40932     3.91464     0.40930     0.00000     0.00000     0.00000     0.00000     0.00000     4.82373
    -2.96157     0.11099     0.52180     3.76488     0.52174     0.00000     0.00000     0.00000     0.00000     0.00000     4.91940
    -2.94757     0.14219     0.69230     3.68190     0.69240     0.00000     0.00000     0.00000     0.00000     0.00000     5.20879
    -2.93257     0.18749     0.94068     3.66030     0.94078     0.00000     0.00000     0.00000     0.00000     0.00000     5.72925
    -2.91857     0.24790     1.27674     3.64536     1.27686     0.00000     0.00000     0.00000     0.00000     0.00000     6.44686
    -2.90457     0.32015     1.68738     3.56958     1.68738     0.00000     0.00000     0.00000     0.00000     0.00000     7.26449
    -2.89057     0.39458     2.12454     3.38310     2.12472     0.00000     0.00000     0.00000     0.00000     0.00000     8.02694
    -2.87557     0.45598     2.50500     3.08412     2.50518     0.00000     0.00000     0.00000     0.00000     0.00000     8.55028
    -2.86157     0.48782     2.73546     2.70666     2.73492     0.00000     0.00000     0.00000     0.00000     0.00000     8.66486
    -2.84757     0.48148     2.75820     2.31228     2.75814     0.00000     0.00000     0.00000     0.00000     0.00000     8.31010
    -2.83357     0.44170     2.59446     1.95408     2.59512     0.00000     0.00000     0.00000     0.00000     0.00000     7.58536
    -2.81857     0.38950     2.35458     1.69254     2.35422     0.00000     0.00000     0.00000     0.00000     0.00000     6.79084
    -2.80457     0.35413     2.20644     1.58724     2.20590     0.00000     0.00000     0.00000     0.00000     0.00000     6.35371
    -2.79057     0.36286     2.31534     1.68588     2.31594     0.00000     0.00000     0.00000     0.00000     0.00000     6.68002
    -2.77657     0.42842     2.76870     1.99656     2.76882     0.00000     0.00000     0.00000     0.00000     0.00000     7.96250
    -2.76157     0.54317     3.53136     2.47590     3.53166     0.00000     0.00000     0.00000     0.00000     0.00000    10.08209
    -2.74757     0.68035     4.45560     3.04758     4.45560     0.00000     0.00000     0.00000     0.00000     0.00000    12.63913
    -2.73357     0.80399     5.33364     3.62340     5.33424     0.00000     0.00000     0.00000     0.00000     0.00000    15.09527
    -2.71957     0.88274     5.98464     4.12344     5.98464     0.00000     0.00000     0.00000     0.00000     0.00000    16.97546
    -2.70457     0.90050     6.30684     4.46922     6.30696     0.00000     0.00000     0.00000     0.00000     0.00000    17.98352
    -2.69057     0.86090     6.30444     4.60782     6.30354     0.00000     0.00000     0.00000     0.00000     0.00000    18.07670
    -2.67657     0.78253     6.05880     4.54302     6.05814     0.00000     0.00000     0.00000     0.00000     0.00000    17.44249
    -2.66257     0.69151     5.69484     4.32648     5.69496     0.00000     0.00000     0.00000     0.00000     0.00000    16.40779
    -2.64857     0.61096     5.32716     4.04244     5.32722     0.00000     0.00000     0.00000     0.00000     0.00000    15.30778
    -2.63357     0.55336     5.02350     3.75678     5.02284     0.00000     0.00000     0.00000     0.00000     0.00000    14.35648
    -2.61957     0.51892     4.78614     3.51756     4.78554     0.00000     0.00000     0.00000     0.00000     0.00000    13.60816
    -2.60557     0.49882     4.58646     3.35178     4.58646     0.00000     0.00000     0.00000     0.00000     0.00000    13.02352
    -2.59157     0.48193     4.40574     3.26628     4.40496     0.00000     0.00000     0.00000     0.00000     0.00000    12.55891
    -2.57657     0.46276     4.26150     3.24792     4.26096     0.00000     0.00000     0.00000     0.00000     0.00000    12.23314
    -2.56257     0.44251     4.20600     3.26682     4.20624     0.00000     0.00000     0.00000     0.00000     0.00000    12.12157
    -2.54857     0.42752     4.28124     3.28626     4.28154     0.00000     0.00000     0.00000     0.00000     0.00000    12.27656
    -2.53457     0.42248     4.46388     3.28230     4.46442     0.00000     0.00000     0.00000     0.00000     0.00000    12.63308
    -2.51957     0.42673     4.66890     3.22758     4.66896     0.00000     0.00000     0.00000     0.00000     0.00000    12.99217
    -2.50557     0.43492     4.79166     3.10320     4.79106     0.00000     0.00000     0.00000     0.00000     0.00000    13.12084
    -2.49157     0.43985     4.77594     2.90646     4.77660     0.00000     0.00000     0.00000     0.00000     0.00000    12.89885
    -2.47757     0.43742     4.64574     2.67552     4.64568     0.00000     0.00000     0.00000     0.00000     0.00000    12.40436
    -2.46257     0.42692     4.47036     2.49516     4.47150     0.00000     0.00000     0.00000     0.00000     0.00000    11.86394
    -2.44857     0.41121     4.33056     2.45628     4.33062     0.00000     0.00000     0.00000     0.00000     0.00000    11.52867
    -2.43457     0.39465     4.28790     2.60406     4.28784     0.00000     0.00000     0.00000     0.00000     0.00000    11.57445
    -2.42057     0.38252     4.39452     2.89890     4.39464     0.00000     0.00000     0.00000     0.00000     0.00000    12.07058
    -2.40557     0.37850     4.66284     3.22650     4.66278     0.00000     0.00000     0.00000     0.00000     0.00000    12.93062
    -2.39157     0.38090     5.03646     3.45582     5.03706     0.00000     0.00000     0.00000     0.00000     0.00000    13.91024
    -2.37757     0.38291     5.38596     3.48714     5.38596     0.00000     0.00000     0.00000     0.00000     0.00000    14.64197
    -2.36357     0.37449     5.55402     3.30282     5.55462     0.00000     0.00000     0.00000     0.00000     0.00000    14.78595
    -2.34957     0.35064     5.45700     2.94858     5.45640     0.00000     0.00000     0.00000     0.00000     0.00000    14.21262
    -2.33457     0.31381     5.12652     2.52090     5.12538     0.00000     0.00000     0.00000     0.00000     0.00000    13.08661
    -2.32057     0.27297     4.68738     2.13138     4.68732     0.00000     0.00000     0.00000     0.00000     0.00000    11.77905
    -2.30657     0.23735     4.27536     1.86894     4.27536     0.00000     0.00000     0.00000     0.00000     0.00000    10.65701
    -2.29257     0.21172     3.96204     1.77030     3.96139     0.00000     0.00000     0.00000     0.00000     0.00000     9.90545
    -2.27757     0.19553     3.74634     1.81782     3.74636     0.00000     0.00000     0.00000     0.00000     0.00000     9.50606
    -2.26357     0.18499     3.58950     1.97082     3.59015     0.00000     0.00000     0.00000     0.00000     0.00000     9.33545
    -2.24957     0.17635     3.44749     2.19744     3.44806     0.00000     0.00000     0.00000     0.00000     0.00000     9.26933
    -2.23557     0.16765     3.29882     2.47050     3.29839     0.00000     0.00000     0.00000     0.00000     0.00000     9.23536
    -2.22057     0.15860     3.14191     2.74302     3.14159     0.00000     0.00000     0.00000     0.00000     0.00000     9.18512
    -2.20657     0.14983     2.98695     2.94858     2.98730     0.00000     0.00000     0.00000     0.00000     0.00000     9.07266
    -2.19257     0.14224     2.85478     3.04272     2.85443     0.00000     0.00000     0.00000     0.00000     0.00000     8.89417
    -2.17857     0.13707     2.77085     3.04884     2.77115     0.00000     0.00000     0.00000     0.00000     0.00000     8.72792
    -2.16357     0.13561     2.76269     3.04524     2.76299     0.00000     0.00000     0.00000     0.00000     0.00000     8.70652
    -2.14957     0.13837     2.83448     3.09546     2.83484     0.00000     0.00000     0.00000     0.00000     0.00000     8.90315
    -2.13557     0.14419     2.95293     3.18960     2.95240     0.00000     0.00000     0.00000     0.00000     0.00000     9.23912
    -2.12157     0.15028     3.04828     3.25224     3.04787     0.00000     0.00000     0.00000     0.00000     0.00000     9.49866
    -2.10657     0.15402     3.06407     3.20436     3.06304     0.00000     0.00000     0.00000     0.00000     0.00000     9.48549
    -2.09257     0.15526     2.99942     3.02184     2.99914     0.00000     0.00000     0.00000     0.00000     0.00000     9.17566
    -2.07857     0.15673     2.92246     2.74896     2.92247     0.00000     0.00000     0.00000     0.00000     0.00000     8.75062
    -2.06457     0.16244     2.93501     2.47176     2.93469     0.00000     0.00000     0.00000     0.00000     0.00000     8.50390
    -2.05057     0.17460     3.09926     2.27502     3.09857     0.00000     0.00000     0.00000     0.00000     0.00000     8.64745
    -2.03557     0.19156     3.40282     2.21112     3.40273     0.00000     0.00000     0.00000     0.00000     0.00000     9.20822
    -2.02157     0.20844     3.75804     2.28618     3.75763     0.00000     0.00000     0.00000     0.00000     0.00000    10.01029
    -2.00757     0.21974     4.05342     2.46384     4.05357     0.00000     0.00000     0.00000     0.00000     0.00000    10.79057
    -1.99357     0.22255     4.21686     2.67480     4.21752     0.00000     0.00000     0.00000     0.00000     0.00000    11.33173
    -1.97857     0.21794     4.24620     2.83158     4.24632     0.00000     0.00000     0.00000     0.00000     0.00000    11.54204
    -1.96457     0.20988     4.19298     2.85570     4.19292     0.00000     0.00000     0.00000     0.00000     0.00000    11.45148
    -1.95057     0.20243     4.13256     2.71458     4.13172     0.00000     0.00000     0.00000     0.00000     0.00000    11.18129
    -1.93657     0.19820     4.11246     2.43972     4.11258     0.00000     0.00000     0.00000     0.00000     0.00000    10.86296
    -1.92157     0.19730     4.13934     2.10942     4.13910     0.00000     0.00000     0.00000     0.00000     0.00000    10.58516
    -1.90757     0.19674     4.17258     1.80954     4.17216     0.00000     0.00000     0.00000     0.00000     0.00000    10.35102
    -1.89357     0.19226     4.14798     1.60650     4.14684     0.00000     0.00000     0.00000     0.00000     0.00000    10.09358
    -1.87957     0.18072     4.01940     1.54404     4.01838     0.00000     0.00000     0.00000     0.00000     0.00000     9.76254
    -1.86457     0.16205     3.79554     1.64268     3.79578     0.00000     0.00000     0.00000     0.00000     0.00000     9.39605
    -1.85057     0.13954     3.54384     1.89108     3.54432     0.00000     0.00000     0.00000     0.00000     0.00000     9.11878
    -1.83657     0.11782     3.34398     2.23362     3.34330     0.00000     0.00000     0.00000     0.00000     0.00000     9.03871
    -1.82257     0.10030     3.24504     2.58210     3.24450     0.00000     0.00000     0.00000     0.00000     0.00000     9.17194
    -1.80757     0.08781     3.24714     2.85282     3.24824     0.00000     0.00000     0.00000     0.00000     0.00000     9.43602
    -1.79357     0.07902     3.30798     2.99970     3.30774     0.00000     0.00000     0.00000     0.00000     0.00000     9.69444
    -1.77957     0.07155     3.35160     3.02598     3.35160     0.00000     0.00000     0.00000     0.00000     0.00000     9.80073
    -1.76557     0.06333     3.29412     2.97000     3.29364     0.00000     0.00000     0.00000     0.00000     0.00000     9.62109
    -1.75157     0.05347     3.06384     2.88000     3.06441     0.00000     0.00000     0.00000     0.00000     0.00000     9.06172
    -1.73657     0.04239     2.64552     2.79018     2.64539     0.00000     0.00000     0.00000     0.00000     0.00000     8.12348
    -1.72257     0.03135     2.09077     2.70540     2.09073     0.00000     0.00000     0.00000     0.00000     0.00000     6.91825
    -1.70857     0.02179     1.50319     2.60982     1.50355     0.00000     0.00000     0.00000     0.00000     0.00000     5.63835
    -1.69457     0.01461     0.98921     2.49606     0.98921     0.00000     0.00000     0.00000     0.00000     0.00000     4.48909
    -1.67957     0.00996     0.60788     2.39670     0.60782     0.00000     0.00000     0.00000     0.00000     0.00000     3.62237
    -1.66557     0.00743     0.36608     2.37960     0.36605     0.00000     0.00000     0.00000     0.00000     0.00000     3.11916
    -1.65157     0.00642     0.23586     2.50776     0.23590     0.00000     0.00000     0.00000     0.00000     0.00000     2.98593
    -1.63757     0.00635     0.18027     2.79144     0.18032     0.00000     0.00000     0.00000     0.00000     0.00000     3.15838
    -1.62257     0.00674     0.16771     3.17466     0.16776     0.00000     0.00000     0.00000     0.00000     0.00000     3.51687
    -1.60857     0.00720     0.17527     3.55914     0.17529     0.00000     0.00000     0.00000     0.00000     0.00000     3.91691
    -1.59457     0.00747     0.18668     3.84516     0.18666     0.00000     0.00000     0.00000     0.00000     0.00000     4.22597
    -1.58057     0.00739     0.19133     3.95226     0.19141     0.00000     0.00000     0.00000     0.00000     0.00000     4.34239
    -1.56557     0.00691     0.18397     3.84894     0.18393     0.00000     0.00000     0.00000     0.00000     0.00000     4.22375
    -1.55157     0.00614     0.16486     3.55788     0.16482     0.00000     0.00000     0.00000     0.00000     0.00000     3.89370
    -1.53757     0.00524     0.13937     3.17142     0.13936     0.00000     0.00000     0.00000     0.00000     0.00000     3.45539
    -1.52357     0.00444     0.11469     2.80224     0.11469     0.00000     0.00000     0.00000     0.00000     0.00000     3.03607
    -1.50857     0.00386     0.09601     2.52846     0.09601     0.00000     0.00000     0.00000     0.00000     0.00000     2.72433
    -1.49457     0.00349     0.08384     2.34756     0.08384     0.00000     0.00000     0.00000     0.00000     0.00000     2.51874
    -1.48057     0.00322     0.07512     2.19438     0.07512     0.00000     0.00000     0.00000     0.00000     0.00000     2.34785
    -1.46657     0.00291     0.06638     2.00106     0.06638     0.00000     0.00000     0.00000     0.00000     0.00000     2.13673
    -1.45257     0.00250     0.05626     1.74582     0.05625     0.00000     0.00000     0.00000     0.00000     0.00000     1.86083
    -1.43757     0.00203     0.04568     1.45656     0.04568     0.00000     0.00000     0.00000     0.00000     0.00000     1.54995
    -1.42357     0.00158     0.03639     1.18134     0.03638     0.00000     0.00000     0.00000     0.00000     0.00000     1.25569
    -1.40957     0.00119     0.02970     0.96372     0.02970     0.00000     0.00000     0.00000     0.00000     0.00000     1.02431
    -1.39557     0.00092     0.02606     0.83196     0.02606     0.00000     0.00000     0.00000     0.00000     0.00000     0.88500
    -1.38057     0.00076     0.02506     0.79218     0.02506     0.00000     0.00000     0.00000     0.00000     0.00000     0.84306
    -1.36657     0.00073     0.02558     0.82638     0.02559     0.00000     0.00000     0.00000     0.00000     0.00000     0.87829
    -1.35257     0.00079     0.02649     0.90342     0.02648     0.00000     0.00000     0.00000     0.00000     0.00000     0.95718
    -1.33857     0.00094     0.02718     1.00062     0.02717     0.00000     0.00000     0.00000     0.00000     0.00000     1.05591
    -1.32357     0.00117     0.02792     1.11240     0.02791     0.00000     0.00000     0.00000     0.00000     0.00000     1.16940
    -1.30957     0.00148     0.02920     1.23894     0.02920     0.00000     0.00000     0.00000     0.00000     0.00000     1.29881
    -1.29557     0.00182     0.03093     1.36440     0.03093     0.00000     0.00000     0.00000     0.00000     0.00000     1.42808
    -1.28157     0.00211     0.03209     1.45152     0.03210     0.00000     0.00000     0.00000     0.00000     0.00000     1.51781
    -1.26657     0.00224     0.03138     1.46286     0.03137     0.00000     0.00000     0.00000     0.00000     0.00000     1.52785
    -1.25257     0.00221     0.02821     1.39446     0.02821     0.00000     0.00000     0.00000     0.00000     0.00000     1.45308
    -1.23857     0.00207     0.02340     1.29294     0.02340     0.00000     0.00000     0.00000     0.00000     0.00000     1.34181
    -1.22457     0.00196     0.01875     1.23066     0.01875     0.00000     0.00000     0.00000     0.00000     0.00000     1.27012
    -1.20957     0.00200     0.01600     1.26108     0.01600     0.00000     0.00000     0.00000     0.00000     0.00000     1.29509
    -1.19557     0.00221     0.01591     1.39104     0.01591     0.00000     0.00000     0.00000     0.00000     0.00000     1.42507
    -1.18157     0.00255     0.01797     1.58418     0.01796     0.00000     0.00000     0.00000     0.00000     0.00000     1.62266
    -1.16757     0.00292     0.02087     1.78902     0.02087     0.00000     0.00000     0.00000     0.00000     0.00000     1.83368
    -1.15357     0.00322     0.02320     1.95876     0.02320     0.00000     0.00000     0.00000     0.00000     0.00000     2.00838
    -1.13857     0.00336     0.02410     2.06208     0.02409     0.00000     0.00000     0.00000     0.00000     0.00000     2.11363
    -1.12457     0.00330     0.02354     2.08422     0.02354     0.00000     0.00000     0.00000     0.00000     0.00000     2.13459
    -1.11057     0.00304     0.02209     2.02194     0.02209     0.00000     0.00000     0.00000     0.00000     0.00000     2.06917
    -1.09657     0.00265     0.02032     1.87938     0.02032     0.00000     0.00000     0.00000     0.00000     0.00000     1.92266
    -1.08157     0.00219     0.01835     1.67058     0.01836     0.00000     0.00000     0.00000     0.00000     0.00000     1.70948
    -1.06757     0.00176     0.01605     1.43082     0.01605     0.00000     0.00000     0.00000     0.00000     0.00000     1.46468
    -1.05357     0.00145     0.01337     1.21896     0.01337     0.00000     0.00000     0.00000     0.00000     0.00000     1.24714
    -1.03957     0.00130     0.01068     1.09458     0.01068     0.00000     0.00000     0.00000     0.00000     0.00000     1.11723
    -1.02457     0.00131     0.00848     1.08000     0.00848     0.00000     0.00000     0.00000     0.00000     0.00000     1.09827
    -1.01057     0.00140     0.00703     1.13742     0.00703     0.00000     0.00000     0.00000     0.00000     0.00000     1.15289
    -0.99657     0.00147     0.00615     1.18800     0.00615     0.00000     0.00000     0.00000     0.00000     0.00000     1.20178
    -0.98257     0.00142     0.00546     1.16208     0.00546     0.00000     0.00000     0.00000     0.00000     0.00000     1.17442
    -0.96757     0.00124     0.00467     1.04040     0.00467     0.00000     0.00000     0.00000     0.00000     0.00000     1.05099
    -0.95357     0.00100     0.00383     0.86508     0.00383     0.00000     0.00000     0.00000     0.00000     0.00000     0.87374
    -0.93957     0.00078     0.00326     0.71910     0.00325     0.00000     0.00000     0.00000     0.00000     0.00000     0.72639
    -0.92557     0.00069     0.00340     0.69588     0.00340     0.00000     0.00000     0.00000     0.00000     0.00000     0.70337
    -0.91057     0.00080     0.00472     0.86652     0.00472     0.00000     0.00000     0.00000     0.00000     0.00000     0.87677
    -0.89657     0.00114     0.00749     1.25334     0.00749     0.00000     0.00000     0.00000     0.00000     0.00000     1.26946
    -0.88257     0.00168     0.01162     1.81368     0.01162     0.00000     0.00000     0.00000     0.00000     0.00000     1.83861
    -0.86857     0.00234     0.01671     2.45214     0.01670     0.00000     0.00000     0.00000     0.00000     0.00000     2.48790
    -0.85457     0.00301     0.02213     3.06342     0.02213     0.00000     0.00000     0.00000     0.00000     0.00000     3.11069
    -0.83957     0.00361     0.02733     3.58236     0.02733     0.00000     0.00000     0.00000     0.00000     0.00000     3.64063
    -0.82557     0.00408     0.03191     4.00140     0.03191     0.00000     0.00000     0.00000     0.00000     0.00000     4.06930
    -0.81157     0.00439     0.03551     4.33980     0.03551     0.00000     0.00000     0.00000     0.00000     0.00000     4.41520
    -0.79757     0.00452     0.03767     4.59000     0.03768     0.00000     0.00000     0.00000     0.00000     0.00000     4.66987
    -0.78257     0.00448     0.03792     4.70700     0.03793     0.00000     0.00000     0.00000     0.00000     0.00000     4.78733
    -0.76857     0.00426     0.03596     4.62060     0.03596     0.00000     0.00000     0.00000     0.00000     0.00000     4.69678
    -0.75457     0.00388     0.03195     4.31100     0.03195     0.00000     0.00000     0.00000     0.00000     0.00000     4.37878
